workerId,zone,week,rainfallMm,temperatureC,aqi,activityScore,riskTier
219,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.487,medium
219,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.354,high
219,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.436,high
219,Bhubaneswar-Zone1,6,45.8,26.3,107.7,0.544,medium
219,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.37,high
219,Bhubaneswar-Zone1,8,26.4,27.9,123.0,0.43,medium
219,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.248,high
219,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.279,high
219,Bhubaneswar-Zone1,11,32.6,31.7,106.6,0.551,medium
219,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.366,medium
219,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.446,high
219,Bhubaneswar-Zone1,14,37.3,32.8,121.4,0.408,medium
219,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.272,medium
219,Bhubaneswar-Zone1,16,91.3,37.6,114.3,0.47,high
219,Bhubaneswar-Zone1,17,48.1,39.2,118.1,0.443,medium
219,Bhubaneswar-Zone1,18,42.5,39.3,118.9,0.496,medium
219,Bhubaneswar-Zone1,19,77.0,39.9,110.1,0.409,high
219,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.319,medium
219,Bhubaneswar-Zone1,21,40.6,40.8,113.6,0.378,medium
219,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.337,high
219,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.398,high
219,Bhubaneswar-Zone1,24,131.7,42.3,109.6,0.386,medium
219,Bhubaneswar-Zone1,25,172.0,44.7,95.6,0.453,high
219,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.343,high
219,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.432,high
219,Bhubaneswar-Zone1,28,277.5,41.6,82.4,0.438,high
219,Bhubaneswar-Zone1,29,266.7,44.0,80.0,0.435,high
219,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.386,high
219,Bhubaneswar-Zone1,31,315.4,37.7,94.3,0.316,high
219,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.497,high
219,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.339,high
219,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.396,high
219,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.164,high
219,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.479,high
219,Bhubaneswar-Zone1,37,342.3,34.8,76.1,0.3,high
219,Bhubaneswar-Zone1,38,316.9,32.3,111.4,0.438,high
219,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.271,high
219,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.373,high
219,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.364,high
219,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.301,high
219,Bhubaneswar-Zone1,43,201.3,28.2,167.6,0.362,high
219,Bhubaneswar-Zone1,44,162.7,26.5,180.9,0.354,high
219,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.463,high
219,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.402,high
219,Bhubaneswar-Zone1,47,24.5,25.1,193.1,0.381,medium
219,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.282,medium
219,Bhubaneswar-Zone1,49,36.6,22.9,204.1,0.516,medium
219,Bhubaneswar-Zone1,50,40.1,21.7,205.1,0.335,medium
219,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.45,high
219,Bhubaneswar-Zone1,52,22.7,20.0,193.0,0.297,medium
220,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.519,high
220,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.506,high
220,Bhubaneswar-Zone2,2,91.1,21.0,196.0,0.583,high
220,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.468,high
220,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.557,high
220,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.517,high
220,Bhubaneswar-Zone2,6,57.1,25.3,117.9,0.487,high
220,Bhubaneswar-Zone2,7,97.0,27.2,108.0,0.519,high
220,Bhubaneswar-Zone2,8,46.4,29.7,118.6,0.575,medium
220,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.725,medium
220,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.531,high
220,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.511,medium
220,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.499,high
220,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.458,high
220,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.671,medium
220,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.805,high
220,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.488,high
220,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.445,high
220,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.367,high
220,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.727,high
220,Bhubaneswar-Zone2,20,72.2,41.6,115.3,0.614,high
220,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.491,medium
220,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.349,high
220,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.561,medium
220,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.484,high
220,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.465,high
220,Bhubaneswar-Zone2,26,244.8,41.9,89.4,0.56,high
220,Bhubaneswar-Zone2,27,229.8,42.9,94.4,0.48,high
220,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.55,high
220,Bhubaneswar-Zone2,29,279.6,42.9,86.7,0.619,high
220,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.545,high
220,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.366,high
220,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.492,high
220,Bhubaneswar-Zone2,33,339.2,37.7,72.0,0.58,high
220,Bhubaneswar-Zone2,34,333.2,38.6,85.4,0.63,high
220,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.65,high
220,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.267,high
220,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.407,high
220,Bhubaneswar-Zone2,38,297.3,31.5,112.0,0.554,high
220,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.538,high
220,Bhubaneswar-Zone2,40,306.6,31.3,161.4,0.549,high
220,Bhubaneswar-Zone2,41,250.9,30.8,175.1,0.548,high
220,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.374,high
220,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.62,high
220,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.5,high
220,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.536,high
220,Bhubaneswar-Zone2,46,103.4,24.2,181.1,0.589,high
220,Bhubaneswar-Zone2,47,123.4,26.9,181.4,0.704,high
220,Bhubaneswar-Zone2,48,92.9,23.7,190.6,0.584,high
220,Bhubaneswar-Zone2,49,71.1,23.2,195.3,0.44,high
220,Bhubaneswar-Zone2,50,89.6,23.4,189.3,0.732,medium
220,Bhubaneswar-Zone2,51,31.0,23.1,195.4,0.519,medium
220,Bhubaneswar-Zone2,52,3.2,17.6,200.0,0.479,medium
221,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.987,low
221,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.875,high
221,Bhubaneswar-Zone1,2,27.0,23.8,197.1,1.0,medium
221,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.979,medium
221,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.789,high
221,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.799,medium
221,Bhubaneswar-Zone1,6,45.8,26.3,107.7,0.741,medium
221,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.83,high
221,Bhubaneswar-Zone1,8,26.4,27.9,123.0,1.0,medium
221,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.861,high
221,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.883,high
221,Bhubaneswar-Zone1,11,32.6,31.7,106.6,1.0,medium
221,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.933,medium
221,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.936,high
221,Bhubaneswar-Zone1,14,37.3,32.8,121.4,1.0,medium
221,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.977,medium
221,Bhubaneswar-Zone1,16,91.3,37.6,114.3,1.0,high
221,Bhubaneswar-Zone1,17,48.1,39.2,118.1,1.0,medium
221,Bhubaneswar-Zone1,18,42.5,39.3,118.9,0.64,medium
221,Bhubaneswar-Zone1,19,77.0,39.9,110.1,0.883,high
221,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.951,medium
221,Bhubaneswar-Zone1,21,40.6,40.8,113.6,1.0,medium
221,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.869,high
221,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.96,high
221,Bhubaneswar-Zone1,24,131.7,42.3,109.6,1.0,high
221,Bhubaneswar-Zone1,25,172.0,44.7,95.6,0.972,high
221,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.809,high
221,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.922,high
221,Bhubaneswar-Zone1,28,277.5,41.6,82.4,0.715,high
221,Bhubaneswar-Zone1,29,266.7,44.0,80.0,0.959,high
221,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.987,high
221,Bhubaneswar-Zone1,31,315.4,37.7,94.3,0.898,high
221,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.877,high
221,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.734,high
221,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.878,low
221,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.786,high
221,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.822,high
221,Bhubaneswar-Zone1,37,342.3,34.8,76.1,1.0,high
221,Bhubaneswar-Zone1,38,316.9,32.3,111.4,1.0,high
221,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.898,high
221,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.957,high
221,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.856,high
221,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.965,high
221,Bhubaneswar-Zone1,43,201.3,28.2,167.6,1.0,high
221,Bhubaneswar-Zone1,44,162.7,26.5,180.9,1.0,high
221,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.94,high
221,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.784,high
221,Bhubaneswar-Zone1,47,24.5,25.1,193.1,1.0,high
221,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.955,medium
221,Bhubaneswar-Zone1,49,36.6,22.9,204.1,1.0,medium
221,Bhubaneswar-Zone1,50,40.1,21.7,205.1,0.884,medium
221,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.879,high
221,Bhubaneswar-Zone1,52,22.7,20.0,193.0,1.0,high
222,Cuttack-Zone1,0,20.0,23.7,196.3,0.553,medium
222,Cuttack-Zone1,1,53.9,23.0,203.3,0.555,high
222,Cuttack-Zone1,2,39.0,22.9,200.9,0.652,medium
222,Cuttack-Zone1,3,52.1,24.6,189.0,0.552,high
222,Cuttack-Zone1,4,42.3,25.4,151.7,0.513,medium
222,Cuttack-Zone1,5,29.4,25.2,116.0,0.577,medium
222,Cuttack-Zone1,6,33.7,25.9,117.0,0.27,medium
222,Cuttack-Zone1,7,32.3,27.7,117.3,0.527,medium
222,Cuttack-Zone1,8,26.4,27.3,120.7,0.556,medium
222,Cuttack-Zone1,9,18.2,26.7,110.9,0.432,low
222,Cuttack-Zone1,10,12.5,29.6,110.7,0.356,medium
222,Cuttack-Zone1,11,14.1,32.2,118.6,0.435,high
222,Cuttack-Zone1,12,53.2,30.8,110.4,0.55,high
222,Cuttack-Zone1,13,45.8,31.3,105.1,0.572,medium
222,Cuttack-Zone1,14,12.8,35.2,118.6,0.342,medium
222,Cuttack-Zone1,15,68.1,36.8,115.9,0.393,high
222,Cuttack-Zone1,16,12.1,37.5,111.4,0.661,low
222,Cuttack-Zone1,17,63.9,38.5,104.0,0.436,low
222,Cuttack-Zone1,18,62.2,40.9,113.7,0.527,high
222,Cuttack-Zone1,19,33.3,38.5,111.6,0.486,medium
222,Cuttack-Zone1,20,26.4,39.6,116.0,0.547,medium
222,Cuttack-Zone1,21,31.7,41.9,114.3,0.429,medium
222,Cuttack-Zone1,22,62.7,39.8,117.4,0.241,high
222,Cuttack-Zone1,23,79.2,41.7,106.4,0.442,high
222,Cuttack-Zone1,24,159.5,42.0,102.3,0.506,high
222,Cuttack-Zone1,25,246.6,43.2,96.1,0.601,high
222,Cuttack-Zone1,26,198.7,41.4,97.4,0.582,high
222,Cuttack-Zone1,27,282.6,43.4,82.7,0.466,high
222,Cuttack-Zone1,28,235.4,40.8,94.9,0.529,high
222,Cuttack-Zone1,29,238.0,42.0,95.3,0.49,high
222,Cuttack-Zone1,30,288.1,42.8,83.0,0.656,medium
222,Cuttack-Zone1,31,263.5,38.7,89.7,0.369,high
222,Cuttack-Zone1,32,334.1,40.7,72.4,0.508,medium
222,Cuttack-Zone1,33,337.1,38.6,73.7,0.318,medium
222,Cuttack-Zone1,34,302.3,38.0,94.7,0.524,high
222,Cuttack-Zone1,35,285.6,36.6,81.6,0.485,high
222,Cuttack-Zone1,36,313.4,35.3,77.0,0.403,high
222,Cuttack-Zone1,37,325.5,35.0,78.6,0.454,high
222,Cuttack-Zone1,38,264.2,34.8,115.7,0.331,high
222,Cuttack-Zone1,39,271.7,31.9,178.6,0.433,high
222,Cuttack-Zone1,40,247.0,29.6,171.7,0.42,high
222,Cuttack-Zone1,41,190.4,30.8,175.7,0.202,high
222,Cuttack-Zone1,42,184.7,28.1,171.0,0.566,high
222,Cuttack-Zone1,43,185.3,26.9,174.4,0.469,high
222,Cuttack-Zone1,44,119.5,26.5,181.4,0.435,high
222,Cuttack-Zone1,45,144.4,25.5,180.1,0.448,high
222,Cuttack-Zone1,46,76.7,24.8,191.4,0.433,high
222,Cuttack-Zone1,47,22.2,23.5,199.6,0.347,medium
222,Cuttack-Zone1,48,49.5,23.0,193.1,0.522,medium
222,Cuttack-Zone1,49,56.2,22.8,188.0,0.23,high
222,Cuttack-Zone1,50,55.0,22.8,190.0,0.404,high
222,Cuttack-Zone1,51,44.3,24.1,197.1,0.376,medium
222,Cuttack-Zone1,52,0.9,17.3,221.0,0.406,medium
223,Rourkela-Zone1,0,12.7,20.9,190.6,0.705,medium
223,Rourkela-Zone1,1,24.9,24.0,193.9,0.978,medium
223,Rourkela-Zone1,2,6.9,24.0,196.0,0.894,medium
223,Rourkela-Zone1,3,44.1,25.1,186.7,0.907,medium
223,Rourkela-Zone1,4,25.7,23.1,141.1,0.971,medium
223,Rourkela-Zone1,5,45.3,27.0,116.6,0.964,medium
223,Rourkela-Zone1,6,0.0,24.7,122.1,0.956,low
223,Rourkela-Zone1,7,13.6,28.2,101.6,0.909,low
223,Rourkela-Zone1,8,7.1,26.4,113.0,1.0,low
223,Rourkela-Zone1,9,42.5,29.2,118.1,0.831,medium
223,Rourkela-Zone1,10,4.4,32.2,114.0,0.893,low
223,Rourkela-Zone1,11,21.1,29.6,108.3,0.867,medium
223,Rourkela-Zone1,12,12.7,32.3,114.6,0.872,medium
223,Rourkela-Zone1,13,30.3,35.3,104.7,0.788,medium
223,Rourkela-Zone1,14,11.6,36.0,119.1,0.788,low
223,Rourkela-Zone1,15,0.0,34.6,119.1,0.806,low
223,Rourkela-Zone1,16,8.5,36.6,116.0,1.0,medium
223,Rourkela-Zone1,17,2.9,37.9,125.0,0.895,low
223,Rourkela-Zone1,18,19.5,39.1,114.0,0.927,medium
223,Rourkela-Zone1,19,16.4,41.1,111.6,0.921,medium
223,Rourkela-Zone1,20,59.8,40.2,117.1,0.921,high
223,Rourkela-Zone1,21,36.3,41.2,110.7,0.857,medium
223,Rourkela-Zone1,22,21.3,42.3,109.7,0.778,medium
223,Rourkela-Zone1,23,88.1,42.9,109.4,1.0,high
223,Rourkela-Zone1,24,118.1,43.9,107.7,0.952,high
223,Rourkela-Zone1,25,149.8,44.2,108.3,0.91,high
223,Rourkela-Zone1,26,149.3,42.9,99.3,0.985,high
223,Rourkela-Zone1,27,175.4,44.7,100.0,0.747,high
223,Rourkela-Zone1,28,191.7,40.9,96.9,0.729,low
223,Rourkela-Zone1,29,211.7,41.6,103.4,0.946,high
223,Rourkela-Zone1,30,223.5,41.2,94.6,0.887,high
223,Rourkela-Zone1,31,270.0,41.9,88.4,0.98,high
223,Rourkela-Zone1,32,262.3,41.3,93.0,1.0,high
223,Rourkela-Zone1,33,289.2,40.8,84.9,0.908,high
223,Rourkela-Zone1,34,271.3,38.8,90.9,0.903,high
223,Rourkela-Zone1,35,261.5,36.1,95.7,0.852,high
223,Rourkela-Zone1,36,265.7,34.2,99.6,0.691,high
223,Rourkela-Zone1,37,245.6,34.5,96.6,0.86,high
223,Rourkela-Zone1,38,252.5,34.9,100.7,0.774,high
223,Rourkela-Zone1,39,202.9,31.1,174.0,0.826,high
223,Rourkela-Zone1,40,262.6,29.5,162.4,0.773,high
223,Rourkela-Zone1,41,179.5,28.6,172.4,0.802,high
223,Rourkela-Zone1,42,143.8,27.3,183.1,0.895,high
223,Rourkela-Zone1,43,129.1,29.7,188.0,1.0,high
223,Rourkela-Zone1,44,104.7,25.8,177.6,1.0,high
223,Rourkela-Zone1,45,34.6,25.1,195.7,0.818,medium
223,Rourkela-Zone1,46,27.1,26.8,203.0,0.669,medium
223,Rourkela-Zone1,47,19.4,24.2,203.7,0.838,medium
223,Rourkela-Zone1,48,4.4,22.9,196.4,0.81,medium
223,Rourkela-Zone1,49,16.7,23.5,195.4,0.852,medium
223,Rourkela-Zone1,50,18.1,22.1,190.4,0.957,medium
223,Rourkela-Zone1,51,19.9,26.5,201.4,0.724,medium
223,Rourkela-Zone1,52,0.0,16.7,201.0,0.942,medium
224,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.832,medium
224,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.646,high
224,Bhubaneswar-Zone1,2,27.0,23.8,197.1,0.805,medium
224,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.598,medium
224,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.534,high
224,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.449,medium
224,Bhubaneswar-Zone1,6,45.8,26.3,107.7,0.75,medium
224,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.779,high
224,Bhubaneswar-Zone1,8,26.4,27.9,123.0,0.634,medium
224,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.809,low
224,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.813,high
224,Bhubaneswar-Zone1,11,32.6,31.7,106.6,0.528,medium
224,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.602,medium
224,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.621,high
224,Bhubaneswar-Zone1,14,37.3,32.8,121.4,0.586,medium
224,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.768,medium
224,Bhubaneswar-Zone1,16,91.3,37.6,114.3,0.808,high
224,Bhubaneswar-Zone1,17,48.1,39.2,118.1,0.564,medium
224,Bhubaneswar-Zone1,18,42.5,39.3,118.9,0.724,medium
224,Bhubaneswar-Zone1,19,77.0,39.9,110.1,0.584,high
224,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.625,medium
224,Bhubaneswar-Zone1,21,40.6,40.8,113.6,0.67,medium
224,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.703,high
224,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.683,high
224,Bhubaneswar-Zone1,24,131.7,42.3,109.6,0.757,high
224,Bhubaneswar-Zone1,25,172.0,44.7,95.6,0.538,high
224,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.651,high
224,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.76,high
224,Bhubaneswar-Zone1,28,277.5,41.6,82.4,0.914,high
224,Bhubaneswar-Zone1,29,266.7,44.0,80.0,0.75,high
224,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.563,high
224,Bhubaneswar-Zone1,31,315.4,37.7,94.3,0.801,high
224,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.793,high
224,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.716,high
224,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.603,high
224,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.684,high
224,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.579,low
224,Bhubaneswar-Zone1,37,342.3,34.8,76.1,0.852,medium
224,Bhubaneswar-Zone1,38,316.9,32.3,111.4,0.472,high
224,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.708,high
224,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.758,high
224,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.634,high
224,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.707,medium
224,Bhubaneswar-Zone1,43,201.3,28.2,167.6,0.686,high
224,Bhubaneswar-Zone1,44,162.7,26.5,180.9,0.697,high
224,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.716,high
224,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.675,high
224,Bhubaneswar-Zone1,47,24.5,25.1,193.1,0.633,medium
224,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.511,medium
224,Bhubaneswar-Zone1,49,36.6,22.9,204.1,0.8,medium
224,Bhubaneswar-Zone1,50,40.1,21.7,205.1,0.68,medium
224,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.778,high
224,Bhubaneswar-Zone1,52,22.7,20.0,193.0,0.523,medium
225,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.649,medium
225,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.679,high
225,Bhubaneswar-Zone1,2,27.0,23.8,197.1,0.612,medium
225,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.795,low
225,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.701,high
225,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.878,medium
225,Bhubaneswar-Zone1,6,45.8,26.3,107.7,0.672,medium
225,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.707,high
225,Bhubaneswar-Zone1,8,26.4,27.9,123.0,0.689,medium
225,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.935,high
225,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.73,high
225,Bhubaneswar-Zone1,11,32.6,31.7,106.6,0.797,medium
225,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.731,medium
225,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.521,high
225,Bhubaneswar-Zone1,14,37.3,32.8,121.4,0.655,medium
225,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.79,high
225,Bhubaneswar-Zone1,16,91.3,37.6,114.3,0.494,high
225,Bhubaneswar-Zone1,17,48.1,39.2,118.1,0.802,medium
225,Bhubaneswar-Zone1,18,42.5,39.3,118.9,0.591,medium
225,Bhubaneswar-Zone1,19,77.0,39.9,110.1,0.758,high
225,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.788,medium
225,Bhubaneswar-Zone1,21,40.6,40.8,113.6,0.762,medium
225,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.893,high
225,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.828,high
225,Bhubaneswar-Zone1,24,131.7,42.3,109.6,0.846,high
225,Bhubaneswar-Zone1,25,172.0,44.7,95.6,0.6,high
225,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.615,low
225,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.767,medium
225,Bhubaneswar-Zone1,28,277.5,41.6,82.4,0.47,high
225,Bhubaneswar-Zone1,29,266.7,44.0,80.0,0.681,high
225,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.619,high
225,Bhubaneswar-Zone1,31,315.4,37.7,94.3,0.609,high
225,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.7,high
225,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.921,high
225,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.835,high
225,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.664,high
225,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.581,high
225,Bhubaneswar-Zone1,37,342.3,34.8,76.1,0.679,high
225,Bhubaneswar-Zone1,38,316.9,32.3,111.4,0.634,high
225,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.789,high
225,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.91,high
225,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.699,high
225,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.624,high
225,Bhubaneswar-Zone1,43,201.3,28.2,167.6,0.672,high
225,Bhubaneswar-Zone1,44,162.7,26.5,180.9,0.777,high
225,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.748,high
225,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.784,high
225,Bhubaneswar-Zone1,47,24.5,25.1,193.1,0.629,medium
225,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.574,medium
225,Bhubaneswar-Zone1,49,36.6,22.9,204.1,0.845,medium
225,Bhubaneswar-Zone1,50,40.1,21.7,205.1,0.8,medium
225,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.724,high
225,Bhubaneswar-Zone1,52,22.7,20.0,193.0,0.702,medium
226,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.976,high
226,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.776,high
226,Bhubaneswar-Zone2,2,91.1,21.0,196.0,0.925,high
226,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.964,high
226,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.882,high
226,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.791,medium
226,Bhubaneswar-Zone2,6,57.1,25.3,117.9,0.929,high
226,Bhubaneswar-Zone2,7,97.0,27.2,108.0,0.79,high
226,Bhubaneswar-Zone2,8,46.4,29.7,118.6,1.0,medium
226,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.888,medium
226,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.974,high
226,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.795,medium
226,Bhubaneswar-Zone2,12,51.8,32.7,113.7,1.0,low
226,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.941,high
226,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.764,medium
226,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.891,high
226,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.635,high
226,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.812,high
226,Bhubaneswar-Zone2,18,104.4,39.9,105.0,1.0,high
226,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.885,high
226,Bhubaneswar-Zone2,20,72.2,41.6,115.3,1.0,high
226,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.8,medium
226,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.786,high
226,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.868,low
226,Bhubaneswar-Zone2,24,142.8,45.0,110.1,1.0,high
